Internal ID Number,Name,Constellation,Bayer,HIP,TYC,HD,_RAJ2000,_DEJ2000,V,B-V
Str_Aps_00004762,,Apus,,76877.0,9429  3365 1,138867.0,235.4778728729,-76.08195479359999,5.95,-0.037000000000000005
Str_Oct_00004763,,Octans,,90606.0,9453   609 1,167714.0,277.3331343719,-80.2327047421,5.95,1.1840000000000002
Str_Cha_00004764,,Chamaleon,,68009.0,9508   793 1,120213.0,208.91208367459998,-82.6661884073,5.95,1.41
Str_CMi_00004765,,Canis Minor,,37478.0,183  1552 1,61887.0,115.3964714939,3.6247627242,5.96,-0.035
Str_Vir_00004766,,Virgo,Vir,59285.0,280   445 1,105639.0,182.42213316689998,1.8978981108,5.96,1.13
Str_Oph_00004767,,Ophiucus,,86575.0,427  1712 1,160781.0,265.3846742939,6.3131529064,5.96,1.27
Str_Equ_00004768,,Equuleus,Equ,104101.0,538  2797 1,200790.0,316.36130465909997,5.9582103413,5.96,0.528
Str_Mon_00004769,,Monoceros,,34002.0,749  2886 1,52913.0,105.82464638440001,9.138352248099999,5.96,0.141
Str_Cnc_00004770,,Cancer,Cnc,41578.0,808  1546 1,71555.0,127.1556063667,14.210823695799998,5.96,0.194
Str_Del_00004771,,Delphinus,,100256.0,1086  2192 1,193472.0,305.0007898297,13.548090913900001,5.96,0.31
Str_Peg_00004772,,Pegasus,,107350.0,1133  1258 1,206860.0,326.13053886069997,14.7719444554,5.96,0.578
Str_Peg_00004773,,Pegasus,,114189.0,1718  2350 1,218396.0,346.8696446236,21.1342467539,5.96,0.254
Str_Cnc_00004774,,Cancer,Cnc,44892.0,1954  1881 1,78418.0,137.1971916881,26.629116301999996,5.96,0.6679999999999999
Str_Peg_00004775,,Pegasus,Peg,117500.0,2258  1855 1,223461.0,357.4141366583001,28.842387729299997,5.96,0.196
Str_Tri_00004776,,Triangulum,,7906.0,2294  2004 1,10348.0,25.41347775,30.0471111575,5.96,1.024
Str_Cnc_00004777,,Cancer,,42365.0,2487  2359 1,73192.0,129.5790871058,32.8020199361,5.96,1.109
Str_CVn_00004778,,Canes Venatici,CVn,62207.0,3021  2548 1,110897.0,191.24752902,39.2789077541,5.96,0.555
Str_Cyg_00004779,,Cygnus,,100069.0,3155  2321 1,193322.0,304.52912357,40.73209731,5.96,0.063
Str_Per_00004780,,Perseus,,8598.0,3291  1592 1,11151.0,27.7380117151,51.9334068363,5.96,0.441
Str_Lyn_00004781,,Lynx,,43553.0,3417  2243 1,75523.0,133.0490213919,45.3128339975,5.96,1.232
Str_Cyg_00004782,,Cygnus,c Cyg,96895.0,3565  1524 1,186408.0,295.45398160919996,50.525067981199996,5.96,0.6509999999999999
Str_Cas_00004783,,Cassiopeia,,4962.0,4017  1067 1,6130.0,15.9042225031,61.0748247453,5.96,0.501
Str_Cep_00004784,,Cepheus,,107374.0,4266   826 1,207198.0,326.2220530264,62.4605769644,5.96,0.246
Str_Dra_00004785,,Draco,Dra,89448.0,4429  2075 1,168653.0,273.8211523546,68.7557952402,5.96,1.052
Str_Cam_00004786,,Camelopardalis,,59384.0,4556  1438 1,105943.0,182.7498061694,81.7098307318,5.96,1.615
Str_Cep_00004787,,Cepheus,,116714.0,4602  3456 1,222386.0,354.7924042807,75.2928815817,5.96,0.106
Str_Cep_00004788,,Cepheus,,105727.0,4607  1903 1,205072.0,321.2064790804,80.524816735,5.96,0.946
Str_Ori_00004789,,Orion,,26535.0,4779   672 1,37481.0,84.6582254326,-6.5739669339,5.96,-0.217
Str_Mon_00004790,,Monoceros,,34975.0,4823  4337 1,55775.0,108.5452081402,-3.9017702522,5.96,1.575
Str_Lep_00004791,,Lepus,,23831.0,5338   724 1,33093.0,76.8540192109,-12.4912705592,5.96,0.608
Str_Ori_00004792,,Orion,,27713.0,5347   907 1,39421.0,88.0322075166,-9.0418893086,5.96,0.08199999999999999
Str_Pup_00004793,,Puppis,,41328.0,5440  1769 1,71267.0,126.48162702370001,-14.9296785953,5.96,0.16899999999999998
Str_Vir_00004794,,Virgo,Vir,64224.0,5540  1438 1,114287.0,197.4386698734,-10.3293313003,5.96,1.466
Str_Aqr_00004795,,Aquarius,,103545.0,5782  1505 1,199603.0,314.67433355490004,-14.4831219325,5.96,0.239
Str_Cap_00004796,,Capricornus,Cap,107302.0,5800  1062 1,206677.0,326.0040461835,-14.7493765986,5.96,0.219
Str_Lep_00004797,,Lepus,,24786.0,5906   910 1,34721.0,79.710315147,-18.1300441819,5.96,0.5720000000000001
Str_Lib_00004798,,Libra,Lib,77939.0,6195   249 1,142378.0,238.7515365407,-19.3829449975,5.96,-0.029
Str_Aqr_00004799,,Aquarius,,115144.0,6399  1261 1,219879.0,349.85043725059995,-18.075369611099998,5.96,1.518
Str_Lep_00004800,,Lepus,,28085.0,6491  1415 1,40151.0,89.05946932479998,-22.8399787194,5.96,1.116
Str_PsA_00004801,,Pisces Austrinus,,108975.0,6957  1565 1,209522.0,331.1531965819,-26.8223608117,5.96,-0.157
Str_Hya_00004802,,Hydra,,56452.0,7220   866 1,100623.0,173.6228698357,-32.8313347101,5.96,0.8059999999999999
Str_Mic_00004803,,Microscopium,,104752.0,7484   278 1,201852.0,318.3290111882,-36.4235243011,5.96,0.97
Str_Cen_00004804,,Centaurus,,66924.0,7797  2219 1,119250.0,205.72925255310003,-41.401049054299996,5.96,1.01
Str_Cen_00004805,,Centaurus,,66427.0,7800  2157 1,118338.0,204.2750518778,-44.1432081479,5.96,0.935
Str_Sco_00004806,,Scorpius,,87390.0,7890  2138 1,162189.0,267.8855414176,-40.7724620804,5.96,1.523
Str_Pup_00004807,,Puppis,,28790.0,8101  1755 1,41742.0,91.1669720231,-45.078907531800006,5.96,0.47
Str_Car_00004808,,Carina,,34349.0,8130  1981 1,54732.0,106.80537076290001,-51.96828952,5.96,0.985
Str_Car_00004809,,Carina,,35084.0,8131   391 1,56705.0,108.8384569149,-52.49922710550001,5.96,1.096
Str_Vel_00004810,,Vela,,39527.0,8144   218 1,67249.0,121.1766773762,-50.590396228900005,5.96,1.193
Str_Cen_00004811,,Centaurus,,69174.0,8276  2820 1,123515.0,212.3959760846,-51.5046697947,5.96,-0.044
Str_Ara_00004812,,Ara,,84105.0,8336  1563 1,155035.0,257.9111577017,-48.873409352799996,5.96,1.763
Str_Tel_00004813,,Telescopium,,93862.0,8378  2940 1,177406.0,286.73168391720003,-48.2991416761,5.96,-0.012
Str_Car_00004814,,Carina,,40932.0,8575  1548 1,70839.0,125.3004326765,-57.9732190294,5.96,-0.094
Str_Cen_00004815,,Centaurus,,56970.0,8630  2149 1,101541.0,175.17701411849998,-53.968606717200004,5.96,1.643
Str_Cru_00004816,,Crux,,61158.0,8979  1834 1,109000.0,187.98382393880001,-63.5058366308,5.96,0.278
Str_Cir_00004817,,Circinus,,68455.0,9017  1605 1,121932.0,210.2185270843,-66.2689126945,5.96,0.35600000000000004
Str_Tuc_00004818,,Tucana,,118092.0,9130  1669 1,224361.0,359.3328666436,-62.956592434799994,5.96,0.097
Str_Hyi_00004819,,Hydrus,,15968.0,9152  2134 1,21722.0,51.401062859,-69.3364418842,5.96,0.417
Str_Mus_00004820,,Musca,,63688.0,9249  2379 1,113120.0,195.7722322904,-71.475740533,5.96,-0.005
Str_Ori_00004821,,Orion,,27939.0,117   201 1,39775.0,88.68347721200001,0.9686140456,5.97,1.3430000000000002
Str_Vir_00004822,,Virgo,,70894.0,318   767 1,127167.0,217.46048608509997,0.8289302244,5.97,0.155
Str_Cet_00004823,,Cetus,,13679.0,641   763 1,18262.0,44.0573813463,8.3815525422,5.97,0.482
Str_Ari_00004824,,Aries,,14764.0,651  1506 1,19698.0,47.6616260271,11.8726149492,5.97,-0.062
Str_Equ_00004825,,Equuleus,,105224.0,1109  2581 1,202951.0,319.7167603366,11.203373286700002,5.97,1.62
Str_Psc_00004826,,Pisces,Psc,5778.0,1196  1650 1,7374.0,18.531792582,16.133485258,5.97,-0.086
Str_Tau_00004827,,Taurus,,18170.0,1253   716 1,24357.0,58.2918688555,17.3270800333,5.97,0.344
Str_Tau_00004828,,Taurus,,20614.0,1273  1106 1,27901.0,66.2380376664,19.0420070542,5.97,0.388
Str_Com_00004829,,Coma Berenices,Com,63533.0,1450  1132 1,113095.0,195.2900783618,17.1231445381,5.97,0.973
Str_Boo_00004830,,Boötes,R And,,1472  1427 1,124953.0,214.017246156,18.9118090397,5.97,0.274
Str_Ari_00004831,,Aries,,10296.0,1758  2415 1,13522.0,33.156393113600004,24.1677842316,5.97,1.36
Str_Tau_00004832,,Taurus,,22697.0,1839  1658 1,30912.0,73.19631421689999,27.8974881919,5.97,0.379
Str_Leo_00004833,,Leo,Leo,50319.0,1969  1260 1,89010.0,154.13452817479998,23.5030903668,5.97,0.66
Str_Boo_00004834,,Boötes,Boo,67239.0,2002  1055 1,120064.0,206.680518351,25.702238040300003,5.97,0.518
Str_Cyg_00004835,,Cygnus,mu.01 Cyg,107310.0,2201  2078 2,206826.0,326.03450879,28.74339174,5.97,0.53
Str_Per_00004836,,Perseus,,21847.0,2893  2218 1,29645.0,70.4593936338,38.2801799366,5.97,0.5870000000000001
Str_Her_00004837,,Hercules,,84656.0,3073  2071 1,156891.0,259.5969588841,38.8113957455,5.97,1.008
Str_Cyg_00004838,,Cygnus,,103371.0,3179   457 1,199579.0,314.1449143859,44.9247316889,5.97,0.013
Str_Aur_00004839,,Auriga,,28562.0,3382  1506 1,40486.0,90.4294122226,48.959439008900006,5.97,1.436
Str_UMa_00004840,,Ursa Major,,48802.0,3817  1649 1,85945.0,149.30673180969998,57.4181990901,5.97,0.878
Str_Dra_00004841,,Draco,,76311.0,3869   494 1,139357.0,233.8175044962,53.92214798,5.97,1.183
Str_Dra_00004842,,Draco,,89047.0,3903  2143 1,167042.0,272.63184888349997,54.286555899899994,5.97,0.95
Str_Cas_00004843,,Cassiopeia,,4572.0,4029   725 1,5550.0,14.629403957000001,66.3518013073,5.97,-0.014
Str_UMa_00004844,,Ursa Major,,67485.0,4171  1431 1,120787.0,207.43962895419997,61.4893238782,5.97,0.952
Str_Cam_00004845,,Camelopardalis,,22361.0,4511  2544 1,29678.0,72.2098076753,75.94121869140001,5.97,0.276
Str_Dra_00004846,,Draco,Dra,101082.0,4597  1694 1,196925.0,307.3649001082,81.09127136229999,5.97,0.932
Str_Eri_00004847,,Eridanus,Eri,17027.0,4722  1536 1,22713.0,54.7546561817,-5.6262035686,5.97,0.91
Str_Ori_00004848,,Orion,,26926.0,4779   698 1,38089.0,85.724636772,-6.7961660322,5.97,0.4320000000000001
Str_Mon_00004849,,Monoceros,,36055.0,4829   828 1,58526.0,111.46333719379999,-5.774952936900001,5.97,0.921
Str_Vir_00004850,,Virgo,,65545.0,4959  1202 1,116831.0,201.5475707721,-1.1924675492,5.97,0.181
Str_Aql_00004851,,Aquila,Aql,99171.0,5161  2681 1,191067.0,302.0076025802,-0.67818625,5.97,1.026
Str_Aqr_00004852,,Aquarius,,109466.0,5228  1678 1,210434.0,332.6405987234,-4.2668528647000015,5.97,0.981
Str_Aqr_00004853,,Aquarius,Aqr,110179.0,5810  1304 1,211676.0,334.7530795101,-13.3050004302,5.97,1.074
Str_CMa_00004854,,Canis Major,,29771.0,5934  2739 1,43544.0,94.03204256139999,-16.6180023297,5.97,-0.17
Str_Sgr_00004855,,Sagittarius,,88012.0,6853  4503 1,163685.0,269.6626892677,-28.759095121399998,5.97,
Str_Sgr_00004856,,Sagittarius,,96760.0,6889  2261 1,185467.0,295.0298736932,-23.429087116399998,5.97,1.03
Str_Aqr_00004857,,Aquarius,,111515.0,6963  1637 1,213986.0,338.9015644381,-23.991101348,5.97,0.987
Str_Sgr_00004858,,Sagittarius,,88550.0,7403  6940 1,164870.0,271.2098931776,-35.9014262083,5.97,1.18
Str_PsA_00004859,,Pisces Austrinus,PsA,106340.0,7482   979 1,204854.0,323.060728683,-33.9446171489,5.97,0.063
Str_Pup_00004860,,Puppis,,41250.0,7669  3731 1,71302.0,126.23840137639999,-42.7698299194,5.97,-0.146
Str_Vel_00004861,,Vela,,50480.0,7716  3703 1,89461.0,154.61768142379998,-41.668498703000004,5.97,-0.064
Str_Cen_00004862,,Centaurus,,66984.0,7797  2742 1,119361.0,205.91703512290002,-42.0675239417,5.97,-0.077
Str_Car_00004863,,Carina,R And,,8115  1985 1,45291.0,95.9074549778,-52.1809065291,5.97,1.029
Str_Pup_00004864,,Puppis,,39014.0,8135  4882 1,65904.0,119.7575045056,-45.2158344742,5.97,-0.13699999999999998
Str_Vel_00004865,,Vela,,46914.0,8175  1477 1,82984.0,143.43526799999998,-49.0055289,5.97,-0.083
Str_Lup_00004866,,Lupus,,74696.0,8298   279 1,135235.0,228.97357872720002,-48.0736635142,5.97,0.207
Str_Ara_00004867,,Ara,,81966.0,8713  1632 1,150576.0,251.1655830112,-53.152309939700004,5.97,1.229
Str_Pav_00004868,,Pavo,,86871.0,8737  1518 1,160720.0,266.232755403,-57.5455358108,5.97,0.906
Str_Tel_00004869,,Telescopium,R And,,8745   250 1,169326.0,276.7675942509,-53.11021017310001,5.97,1.176
Str_Tuc_00004870,,Tucana,,111967.0,8826   289 1,214632.0,340.2038026349,-57.422316135100004,5.97,1.4509999999999998
Str_Hyi_00004871,,Hydrus,,1706.0,9350   500 1,1801.0,5.3698972953,-77.4268722233,5.97,1.3769999999999998
Str_Psc_00004872,,Pisces,Psc,3697.0,17  1353 1,4526.0,11.8484710538,6.7409514681,5.98,0.94
Str_Ori_00004873,,Orion,,27588.0,120   877 1,39118.0,87.6251223841,2.0247039942,5.98,0.8420000000000001
Str_CMi_00004874,,Canis Minor,,35712.0,164  2276 1,57608.0,110.51448858469999,0.17712035969999998,5.98,-0.07200000000000001
Str_Leo_00004875,,Leo,Leo,53449.0,261   384 1,94705.0,164.00613935200002,6.1853682344,5.98,1.236
Str_Ori_00004876,,Orion,,26386.0,718  1160 1,37171.0,84.2682551342,11.0350235625,5.98,1.5719999999999998
Str_Ori_00004877,,Orion,,28110.0,720  1925 1,39985.0,89.11681063120001,9.5094068764,5.98,-0.043
Str_Gem_00004878,,Gemini,,31876.0,754  1134 1,47575.0,99.94882762370001,12.9827745178,5.98,0.068
Str_Boo_00004879,,Boötes,,68498.0,901  1297 1,122365.0,210.3351354675,8.8949006569,5.98,0.081
Str_Ser_00004880,,Serpens,,77412.0,942  1185 1,141353.0,237.05544409830003,13.789077076400002,5.98,1.277
Str_Oph_00004881,,Ophiucus,,90052.0,1018  2150 1,169111.0,275.6471550448,12.02967121,5.98,0.052000000000000005
Str_Aql_00004882,,Aquila,,96481.0,1064  5375 1,185018.0,294.2185449386,11.2731974708,5.98,0.86
Str_Psc_00004883,,Pisces,,6492.0,1203  1939 1,8388.0,20.853960279200003,20.4689714117,5.98,1.6880000000000002
Str_Tau_00004884,,Taurus,,22176.0,1271  1542 1,30197.0,71.5701215875,18.7346957555,5.98,1.213
Str_Sge_00004885,,Sagitta,,98738.0,1621    86 1,190211.0,300.8183369592,18.5009900036,5.98,1.386
Str_Del_00004886,,Delphinus,,101909.0,1633  2443 1,196775.0,309.7706963432,15.838205281099999,5.98,-0.151
Str_Cnc_00004887,,Cancer,Cnc,39659.0,1927  1970 1,66875.0,121.57664893629999,22.635500018600002,5.98,1.622
Str_Her_00004888,,Hercules,,84431.0,2061  2220 1,156284.0,258.92278535049996,23.742757596100002,5.98,1.334
Str_CVn_00004889,,Canes Venatici,,66907.0,2540  1221 1,119458.0,205.6809541344,34.9890335428,5.98,0.8590000000000001
Str_Boo_00004890,,Boötes,,74561.0,2563  1365 1,135438.0,228.52517721599997,31.7878364263,5.98,1.555
Str_Cyg_00004891,,Cygnus,V460 Cyg,107129.0,2725  2262 1,206570.0,325.5045101449,35.5101940769,5.98,2.659
Str_And_00004892,,Andromeda,,6711.0,2825  2668 1,8671.0,21.577864640100003,43.4577373863,5.98,0.509
Str_Per_00004893,,Perseus,,15334.0,2848  2520 1,20346.0,49.440637875200004,39.2833767494,5.98,0.046
Str_Aur_00004894,,Auriga,Aur,23261.0,2899   369 1,31761.0,75.0763999707,39.3947112408,5.98,0.438
Str_Lyn_00004895,,Lynx,,43550.0,2985    61 1,75556.0,133.0417883378,42.002732339699996,5.98,1.248
Str_Cyg_00004896,,Cygnus,,101986.0,3178  1205 1,197139.0,310.0131730624,43.4588733162,5.98,1.1840000000000002
Str_Lac_00004897,,Lacerta,,112241.0,3218  2075 1,215359.0,341.0217173338,39.4653647506,5.98,1.539
Str_Her_00004898,,Hercules,,82611.0,3500  2418 1,152812.0,253.3231582383,47.4167202535,5.98,1.324
Str_Cam_00004899,,Camelopardalis,,16599.0,3720   850 1,21819.0,53.4127663716,54.9748666793,5.98,0.11
Str_Cep_00004900,,Cepheus,,105080.0,3957  1834 1,202987.0,319.3093684638,55.7980021116,5.98,1.4469999999999998
Str_UMa_00004901,,Ursa Major,,40889.0,4377  2708 1,68951.0,125.1680024663,72.4072168567,5.98,1.539
Str_Cep_00004902,,Cepheus,,116728.0,4491  1470 1,222387.0,354.8381365484,74.00262006189999,5.98,0.882
Str_Ori_00004903,,Orion,,26624.0,4771  1201 1,37594.0,84.8797750692,-3.5647065133,5.98,0.28600000000000003
Str_Sct_00004904,,Scutum,,92391.0,5126  3125 1,174208.0,282.4206519553,-5.9128719375,5.98,1.5719999999999998
Str_Cet_00004905,,Cetus,,12562.0,5291  1046 1,16825.0,40.3922012702,-14.5492850519,5.98,0.4270000000000001
Str_Aqr_00004906,,Aquarius,Aqr,105574.0,5773  1119 1,203525.0,320.7343832362,-9.3193282767,5.98,1.517
Str_Oph_00004907,,Ophiucus,,83854.0,6236  1365 1,154779.0,257.0618875451,-17.6090543531,5.98,1.005
Str_Sgr_00004908,,Sagittarius,Sgr,89440.0,6272    89 1,167263.0,273.8040438467,-20.3879707114,5.98,-0.028
Str_Aqr_00004909,,Aquarius,,113801.0,6400  1249 1,217703.0,345.6843773481,-20.8707072719,5.98,0.951
Str_Scl_00004910,,Sculptor,,2159.0,6417   951 1,2363.0,6.8112652997000005,-25.5471800489,5.98,1.02
Str_Col_00004911,,Columba,,24831.0,6483  1385 1,34868.0,79.8486863634,-27.368886737199997,5.98,-0.025
Str_CMa_00004912,,Canis Major,,34914.0,6524  1930 1,55762.0,108.3500924368,-22.674236079699998,5.98,1.481
Str_Pup_00004913,,Puppis,,36236.0,6538  3045 1,59136.0,111.9289108562,-22.8591897683,5.98,-0.091
Str_Cen_00004914,,Centaurus,,57165.0,7229  1741 1,101883.0,175.8632811704,-37.190150465,5.98,1.4409999999999998
Str_Cen_00004915,,Centaurus,k Cen,67669.0,7283  2101 1,120710.0,207.95916883389998,-32.9946792144,5.98,-0.034
Str_Lup_00004916,,Lupus,,73937.0,7311  1617 1,133652.0,226.6383272173,-30.918486824400002,5.98,-0.079
Str_Sco_00004917,,Scorpius,,83693.0,7373   274 1,154310.0,256.58417649,-37.22754193,5.98,0.069
Str_Vel_00004918,,Vela,,45189.0,7690  2852 1,79416.0,138.12725289,-43.61329259,5.98,-0.109
Str_Vel_00004919,,Vela,,49844.0,7716  2005 1,88399.0,152.6571622795,-41.7152344558,5.98,1.248
Str_Cen_00004920,,Centaurus,,62786.0,7776   834 1,111774.0,192.98721015849998,-39.6804317736,5.98,-0.087
Str_Lup_00004921,,Lupus,,74224.0,7822  2361 1,134255.0,227.5305151001,-38.7925202808,5.98,0.857
Str_Hor_00004922,,Horologium,,16339.0,8060  2188 1,21981.0,52.653988308900004,-47.3751251625,5.98,0.117
Str_Car_00004923,,Carina,,35564.0,8132  2112 1,57852.0,110.0892762125,-52.31151770050001,5.98,0.423
Str_Vel_00004924,,Vela,,41674.0,8150  3065 1,72232.0,127.4401215095,-46.331698843299996,5.98,-0.129
Str_Vel_00004925,,Vela,,47559.0,8589   312 1,84228.0,145.44970588729998,-55.213765101899995,5.98,-0.122
Str_Nor_00004926,,Norma,Nor,79490.0,8710   251 1,145384.0,243.3206816312,-53.671183588299996,5.98,1.947
Str_Cru_00004927,,Crux,,58921.0,8974  2210 1,104933.0,181.2384053346,-60.968250867399995,5.98,1.668
Str_Pav_00004928,,Pavo,,93287.0,9082   812 1,175401.0,285.0148253297,-66.6536179069,5.98,0.984
Str_Pav_00004929,,Pavo,,95999.0,9305  1049 1,182709.0,292.79570965740004,-68.4339055613,5.98,1.648
Str_Cha_00004930,,Chamaleon,,52340.0,9418  2651 1,93237.0,160.4646319293,-79.7832954182,5.98,-0.07400000000000001
Str_Ori_00004931,,Orion,,22840.0,85  2363 1,31331.0,73.7112843308,0.4671708153,5.99,-0.119
Str_Equ_00004932,,Equuleus,,103652.0,1103  3344 1,199942.0,315.0165781742,7.5162107467,5.99,0.276
Str_Peg_00004933,,Pegasus,,116768.0,1170   867 1,222377.0,354.97933781050006,9.6772908049,5.99,0.218
Str_Psc_00004934,,Pisces,Psc,7740.0,1205  1654 1,10164.0,24.9200506777,16.4058540527,5.99,1.14
Str_Tau_00004935,,Taurus,,20417.0,1276  1625 1,27639.0,65.59471361,20.82141566,5.99,1.844
Str_Cnc_00004936,,Cancer,Cnc,39236.0,1376   394 1,65873.0,120.37620540620001,16.4553115072,5.99,-0.012
Str_Boo_00004937,,Boötes,,72848.0,1481   694 1,131511.0,223.349029115,19.1527873435,5.99,0.848
Str_Ser_00004938,,Serpens,tau06 Ser,76810.0,1495  1993 1,140027.0,235.24625305970002,16.0245878975,5.99,0.903
Str_Tau_00004939,,Taurus,Tau,16664.0,1802  1524 1,22091.0,53.6109700978,24.4645020461,5.99,0.115
Str_Aur_00004940,,Auriga,,26606.0,1873   935 1,37367.0,84.8262944162,29.2152154644,5.99,0.133
Str_Peg_00004941,,Pegasus,Peg,115806.0,2253   586 1,220933.0,351.91827777239996,25.167279811599997,5.99,-0.065
Str_And_00004942,,Andromeda,,4552.0,2285   553 1,5608.0,14.5592478381,33.9508870936,5.99,0.997
Str_Lyn_00004943,,Lynx,,45412.0,2496  1223 1,79452.0,138.8093779742,34.633510480300004,5.99,0.8290000000000001
Str_Her_00004944,,Hercules,,89156.0,2626  1763 1,166988.0,272.93800800540004,33.447060315,5.99,0.042
Str_Peg_00004945,,Pegasus,,110873.0,2734  2466 1,212988.0,336.9427162779,31.8400378383,5.99,1.442
Str_Per_00004946,,Perseus,,22220.0,2897  2582 1,30138.0,71.6853291075,40.312603139699995,5.99,0.943
Str_Aur_00004947,,Auriga,,25816.0,2918   944 1,36040.0,82.7027187591,41.4619901308,5.99,1.116
Str_And_00004948,,Andromeda,And,115065.0,3225  3348 1,219815.0,349.5971949456,41.7736799597,5.99,0.224
Str_Dra_00004949,,Draco,,86561.0,3522   376 1,161193.0,265.3407381386,51.818174588299996,5.99,1.065
Str_Cas_00004950,,Cassiopeia,,4998.0,3668  2149 1,6211.0,16.00995062,52.5021694092,5.99,1.4469999999999998
Str_Per_00004951,,Perseus,chi Per,10729.0,3694  2581 1,13994.0,34.5190918321,57.5162997761,5.99,1.036
Str_UMa_00004952,,Ursa Major,,63143.0,3842  1310 1,112486.0,194.07354173,54.09948956,5.99,0.192
Str_Dra_00004953,,Draco,,75256.0,4181  1849 1,137389.0,230.6552455279,62.047076223599994,5.99,-0.032
Str_Eri_00004954,,Eridanus,,16266.0,4715   407 1,21665.0,52.4130696608,-6.8044728463,5.99,1.014
Str_Hya_00004955,,Hydra,,46288.0,4881  1397 1,81567.0,141.5929614778,-1.4640804864,5.99,1.3230000000000002
Str_Vir_00004956,,Virgo,Vir,63494.0,4960  1335 1,112992.0,195.1497746343,-3.3685014633,5.99,1.134
Str_Cet_00004957,,Cetus,,671.0,5260   370 1,360.0,2.0730538572,-8.824121912999999,5.99,1.029
Str_Eri_00004958,,Eridanus,,18339.0,5308  1437 1,24712.0,58.8171807522,-12.099109381600002,5.99,0.331
Str_CMa_00004959,,Canis Major,,29692.0,5937  2786 1,43429.0,93.8238317772,-18.4771574511,5.99,1.055
Str_Sco_00004960,,Scorpius,,81992.0,6821   383 1,150894.0,251.2507894198,-28.5096447986,5.99,0.091
Str_Oph_00004961,,Ophiucus,,85442.0,6838   191 1,157955.0,261.90647643470004,-29.724565197199997,5.99,0.003
Str_PsA_00004962,,Pisces Austrinus,PsA,112862.0,6970   272 1,216210.0,342.8372285821,-29.536310830500003,5.99,0.899
Str_Sco_00004963,,Scorpius,,85543.0,7387   553 1,158105.0,262.2336757244,-36.7782844161,5.99,1.105
Str_For_00004964,,Fornax,,12608.0,7559   365 1,16975.0,40.5275349561,-38.383678835,5.99,0.915
Str_Cen_00004965,,Centaurus,,70987.0,7806  2608 1,127193.0,217.79514586599998,-38.8697249883,5.99,1.047
Str_Lup_00004966,,Lupus,,73111.0,8284  3837 1,131657.0,224.1334880061,-47.8790744807,5.99,-0.032
Str_Car_00004967,,Carina,,52127.0,8613   491 1,92436.0,159.7484089663,-58.8168396245,5.99,1.619
Str_Cru_00004968,,Crux,,62058.0,8651  2436 1,110506.0,190.7882538691,-56.17622570050001,5.99,-0.077
Str_Lup_00004969,,Lupus,,70363.0,8678  2021 1,125869.0,215.9524060826,-53.176229481099995,5.99,1.109
Str_Ara_00004970,,Ara,,85751.0,8736  3083 1,158220.0,262.846975529,-56.920953107799996,5.99,-0.049
Str_Tuc_00004971,,Tucana,,3352.0,8841  1677 1,4088.0,10.674772275,-60.26283301,5.99,1.314
Str_Car_00004972,,Carina,,46101.0,8940  2646 1,81613.0,141.0229065838,-61.6489042558,5.99,1.051
Str_Car_00004973,,Carina,ups Car,48002.0,8950  2272 2,85124.0,146.7781562254,-65.0728561578,5.99,0.092
Str_Car_00004974,,Carina,,55280.0,8967   733 1,98560.0,169.8184851299,-64.5824852786,5.99,0.472
Str_Hyi_00004975,,Hydrus,kap Hyi,11095.0,9150    88 1,15248.0,35.7179012102,-73.6458023943,5.99,1.097
